24380362945796043046631775699263698007598604268228	79452262462830222179317961633001567423468363672133
57955867958667136106160596557556156797553360261999	83878120589858745733934877516504506510314267963899
75099612319448569555415392430467925746029927684841	7224364284258266408860219954441215183062520614944
4434733897066983466732762811419371868442972566717	825293212987854239207430517920158559033353883002
76342787577551847880505313659605091852088553924151	17531956116766260412959337444018950852774648424953
42468105617818627396838458762494995523643063602878	62286829339705232204071172339975646378731453110141
91986009629127869643450941673973778312975087088299	33457679973783355627670945951451928112217450857752
69853412809821451673930736938807269479793207154300	10879554676616725174241390835519441808504266597013
41095198935137153780269076815334656393343371328425	46696071899763139182471314221115991559045406100499
9481625088114977864172066607401163061945926897649	94686907102927339509096909942144857144996173771116
71815675855006828761413175308208726425626974467611	34583203712403925120748450338253016782534344839643
51569243719399712801674548270200106076581525572617	19415544176484722709589961087927509134650560059539
48103528580972431867959797853846751626935911266035	52577447435490856724413395233209726506892488433122
27707279726822049833359499981377776126362766193343	78236835205366717393474142954574726072081745694297
81398752075856115333504084104662588014444177002569	18086479679022341420133306079022951918914205319321
78972198443630848527780171085427476397329916977109	84397190839808777812988539146598752185159344729177
72363971544228590930808832168316231747694392773459	31569602406869092425362479463207080462501303080838
55910849991117396524049816004740030424730930159445	31523275026027292930559790711594977931667271796374
32597364373958763657180148314932559203305906742477	65231859038802642409447669030938299501949478702080
15378293190407805904420681070228861729571137103881	37726216155413242331577863712622443289380920710333
41806507145049836429650393633311209095398136664311	46931466677574676788289294982869538847232059812260
12881894403313121124880487683227776710145554407481	87702432432103471865510675371895240893278890764655
25876268095886031080954231173715402208923212859651	88665626642771960811122174089062169509737232732303
58066869655800101741676067742676681404296011507413	48869905740509856874654378645111589771788740289921
6445419276132535803463494784092327906895965679763	15157894738253126150875515420041271286634823778696
80784070301670225455155753855086018810806477309641	34395350857744778851324145603530719886554377549714
19734357870677855531126552299852450606097481877870	15716013659908097503289723250476867681980452921233
73009710985778111878392904781428352911451261388789	42345204137632937461653759111166455131131785625901
717016761262212120786941004209821303283901837995	55153021750141215488553959692937639030756261956379
11349994258926140661483827273977617730160296358053	93612115134992551830369993141291868342582985153495
75106372069167979645912910894300535565517922405917	89917346008908183090342451906365770963692793115767
38703027422759855725765708714730222980669958787657	66159885822099259161932988657492781895236598850437
24912566882976786903950273842104475881368190308281	12310199347150860260686209397601237984923170109076
27686477198147547357921121136280857968079123062699	17356981237607674851211180076905821779729797760513
96275927558832381735123129968223880278286991467826	64100379559360369310690489278559398198872431953643
45929618185947267159400987113408338944074648058266	32869388399666463714407222449163101690645400237941
83340339086901353321439706163601519059823777870907	65515653125614849349287103477898608312995308168927
35917475911201376016558020988380292580958930735813	12951785786890807694534807865423928994355456210443
83052242573692873483695509188144447925707999115707	75853281360851045923021110944586602327561639618266
20904404842893337088833931620918846429773348066017	26261966415269873130188711596632954110568659680465
98244057016451955039847140095428796566228461380491	75041030890909797605681899376296084169490834546414
80473227920476055654161369806035127250456577946704	15673026379255798837897971489991600881957268069355
11076925984657263933882603907905989853254587649648	19295018954581863505301632236851243819505168157623
26709045964245341939979763012152769989932929839961	48805849400477131052838333773307143615969686408399
48768424476131872065662370011423005610705251576518	59917787483454204986243228723204087638440110363017
17232600932778906382948926963437395037970135363363	18556472629300107598208485357063476620117887080215
17411672378898354836223755709834834576378134128288	11018834641379732404527764002951486265717020521877
14694895337240670953792725165804717928830579384736	219647724197312334816319889937886498710485218793
21158202163532312147061580056781573324985610044834	73285035642710108912416573489902812129085183248301
80402688761833381716548154842002076512277632295150	82189106679480911650646915857278808697558018172951
18144727815544322877320709477312139402836077567829	72462525324576169975809334851865288230648122989160
3602033792909037034468346221083989387677723457836	31121019754467390472198819946615723083669205581053
3763587421817137554460339260839032643725047437563	15287644798609998987777099109407431076428605384586
21983211055737990556762131228319217974053912813450	34833534703260610599807140489407252965977493015539
67053027696985165804732940943719148722496264167573	71193828430025231536795052041977079055098946484915
59070332602220279046568427168983754264756348696147	52128890297865024327962846299951783296182293410233
2644561491653659829459388154195479636883596359003	14119660658794754921305106993260505220591720853701
30906708396670852187893654705937900639358080283744	92505510247486337491643970548992746237408191666933
24354412391179114384434462917942887592917460712497	23256709982498537652011218581800046704047927161306
96924534800216308291204862639060329097882737213200	51837904373133084594308401463007239430940773774839
59661730536424620508278011884766041052208690640410	6123519925921344352669390334305870975052245605653
20947682534280918262982928319278559852195845839237	8478427192960480339999194654097669792425268085585
1631483049604805860798893963646538111618792264574	64913835976803398584253970134775771518722453912171
31959722672062072616695221668939134572978877691372	88570016666167500356709332880246793055392139269573
99690797864877071789134172724007864986758939435260	70582485377649274286027246547665744982318161342537
50357848678704102340114374849137291496858276529897	68963867766393053154376861489818009939095904447909
61474863030204116077696620718039263692984424026618	25769034460657548579141693686015595440261731269671
2148731961866164520363728843917844854326926685863	62177011605518770616239809724289217101049192788734
66304899062761063408057095676219049203017757451686	54638023342933495469106690856581705233973450364265
20101548160533081995373153818531343661944495488403	21126157984644230184543373914733167018795895909522
93729584148090860849527209226341163924181075541603	31351660841978602316362529959010531388190896577591
67944737011241215463414951224768755393546410263534	26561917959249945813945280546454723373848588210383
3692052589797366378152569214744439695689529833972	41299837330812180268754081745095807131782023820833
57512391466942466836045152487810422855851882063309	60274688736039919484425318564945704161453404534076
20807647810225891705586862205823411593993553790369	52135346096157277917389051447941680210380810948974
33601546923274237218514633578817101348181761346179	89802264447628339158012994664689148784995449806605
70761561184242035228950811928456012800995663216382	833550305574634713499077816870830090864730877693
26865116920327795843496358951676166915451758545327	79159682340633522574630872657149981581380279499674
26451864211344224540501828596341075620778446151799	40499906294842155092665721589565305627611007059301
86788725962731213116447268497209887142533310898992	10130897823590688962054423511171928459732812553031
24469080045352769832132252858145067068970369650971	47064697102227668546157889650425446540586340802972
85142788663852396960642329928261926627126510781811	13976185107526505004575660776820068683181629873483
7633901684321301713676819231622511848573593997539	48942721970583859014969013581608383840536335810392
17998091170122662318620508715774239882440075203274	62280346134579649923723814104744213598941297850053
29271856240294372981797167628703147811810634853703	9073184046721761344581695914850692929889854964468
67354267708952432556045745866940551347471574589244	22231120991675557485855587274930660567537847300149
99745466145009590411080284619599790716864330456484	22690999446076871833546301843983426277317367629937
14656856728114851010815217907933046446410398160457	17621782705062744513859360889036726896799154328257
48471708467290188470794972347293675374820138387309	72245512675639679240989258719607061925770036960903
49594807338510217375211931165427368382731344254253	21071007928706043354844593116785632340804425700898
23301067668423774032006548351131070106090624695475	33798864264238822366845497657629863039013155319739
43373173475559988020155359891436198086604966956185	47049057426795915067929755855269268403579721231442
14502636755500233383724224312141581029800276407736	82297154613329567028351835547489304414694855457205
54512892987880985744594963335795159375750570128434	27246854405281574805590351247577645971663002651983
40251381653055188776637572527559160740541039966440	86999652490368968722880066936162997172648905559309
66713005865404684037802730836620006175822696640792	13297349112523104393092091212065621623696203077503
17932437966408070894291096347126943209372793961375	76478877861049624819267140134524693221272646709218
41967798450405445535860383487649461184168446985133	76685599095156645965672504038515040275084460325206
74302101623913029143211595663943987158335520940059	27247195915322792262590662578951416795173670213501
25316637952436367380012431493475424068439371661684	13223013279618355191710819115496644838547772999919
58156505675270393255255645416320264974316270123647	61259850478671852879741491251964360311684084011504
86871862567618517694458287747295783201312727332411	44362333042251847270000943772033087697194148684889
92238050553797465382029864082971067418251707701813	15708961893710942373452730590087097164916164747971
31048870339408420496050969951984779935430323927902	63637364709732540807409631971975675575757096930575
21584014569148173553925691273461862910453137932946	21977424517271697033767348169224533717200400945733
32238276703597179410405320497298396995069845939195	99254347709465003500888111082787340518868931564289
80358687123330510828515007619555062704179033821041	93485231516138839692051276645475117946116334386637
52070620467634689601293030515055656588925897559903	40256369628755657011347540585749393680237519945703
85365783241714597399326677531163904359522736030235	71903908049099427994030822071752308996834204712492
16030833919067877718187954665677555950597496159559	45940762010311831794274947265625000242127046545689
28446598540079755808204537581630204676855071569190	3474320014925997195155900708292647142715809043453
84259116833646297396414174461749261644031900405585	16999091369855693928946185352818797316353241933629
207742585726551775142192054577769455650509272221	9221568434450197109204391902289897976136258843283
54440015619639938305281394551161744299832510670472	50436720482135311175511413241975193504543830215315
29584200517855839801216887886864658842280608646295	21038073680534876835162915293208940962973881155394
95836286226186599470497899430551904569896567987169	89338261206053014770667710172409840732599861214290
40705862997406009739671937447008181713537306412066	58771995836639548448649500975419085167346565942225
37668504269605591175177124527979439735434347225239	30480855327109825930713182320304597102388056812967
359679419792171838353555380986264375586178825164	93254442631852017142630001065264886292735914834811
94613157547555833737795274622118090868034216837130	37341254963601375584858084125075308910109294595121
68636830284952184889118374210275564630640510694742	87770472755713350173293755578809983876999043805523
70468884767471271848156068400362608855964797688667	62254624711508223118814705034001760088133503117142
80802713696976961793636297491655491002472333261618	7758982327183319436332140732400497699089298178863
19972085235232702522989579963885357340559694070514	5658331737192580296927168614923517350054200383829
45198274984336594609984925486584481102581319967622	47018075942343065339942781946346043266915323108979
92500327892323122640014710389943852123739429049585	72643107908446451863153741096702058052802183810563
55877938940454859492873155842446117163625114803791	84851523929020457943307572043074881369721446985715
28074470431016028751334032854548125371631937882077	26329607473541047642043749753414325997909866415496
52418057934621266587904696256736856626680363668468	6595030893939741254753822278672078479453797942405
50910435595001413715961719459770168872599640866581	3199960310990951035398222419508691569087343387325
8464216484937552849565973332764138582469871041729	36986566599563261176378699985145544039541960633052
91287319993271955535210919776158822895366969158720	97443605506890141684286773388557423042550797844759
3716085095942439323772519648203426995102064064875	42376542920808279737211772905695903080149288740951
97930746407030594666715012869306210133927790590343	65877119560729016247235251648592429833614022160167
19112012649115262223764935042028887075574043850033	8362655206779548588240796074158933279570615712876
90576162339558843575364811784979681108819122874578	60327399902085944901580224586315785198983112773023
7064054425364842212082851402399294871916558238086	66025775997524399730639860299091031358613576739223
6467979105063044544044335115262072381288889724917	6428196733262028781920178769681230296412797834601
48949218527445041521518200156272243823319130190299	20859508454761350086935352452021795052300802180106
67784427412420821163862466788289607751116304994259	3540294412910833094849048573335604175119765638051
78269294622269627471396856044886747221134675724385	75416932807157911771475312654595486154850497571462
94379567694153453385737572357145073540785785928055	69241769028509883949036319013964825911591829736263
90169493263209133349565575746822490912425728880560	49841443105557368697190744479662703355518893688431
51151097174028992100939839401101087903177920426991	95526814393188863118390452896533077627359423962647
95710956847596996117860201641107807049677408771293	43585301412773763911704162398473460010265400033711
20322837760379794408778970464475430464638153019777	7682740870211605580712344988590085889996974951661
31424160827469859004619122723306163027359810385769	95382093237720070688106698576673388217578312805511
9896618738586794674098444429283436021915914171554	75340611493889258504863285306969082728368202916407
1529357321755443456534235162911340736493573447481	46797727306465149063492157682252634657830455496249
36350082283157460896763157937503858286260707676067	68533571830231643538043210882168495722531459136409
78536123865498053581831044881583085361555446800195	1595261345720130990001404001363197607019550731789
36414942456485015360419531748248597899140103306268	58891214336879097804811822515368509798966826628153
67138599947224449178889981740599343507972492352661	62670402206844904413304033949578252036908119839417
7407821231693955210205260368845746197640028313840	1482461729123024507061314591226381329286095693493
21475876991517566562617363636516231981561403544763	53564378106206172838799523654608204801503484254878
82814797080215000711049106647736155294728414020778	27499607059430894783626537566516483716980058056137
54024012356346927197828838169118733578919693390897	55798033949805530865387875378332175323633799221037
53772115224862426193540278578486422751117703685850	46764304269593146791392103761880677286021570839549
33303595554840194957314049907090315596201612104000	80295104853618335413365935304629809866581425781791
5166297027871948554656413371831950662895737152937	2554424343571619495145855843372910380734966628333
39285154343645560346401934727826799713615915569593	66798297037413605025290379843935704436060040515434
67799759206152470099306189814568160558850407945586	27441943733139956779090176139846009680732939799559
4679350080462277526834329451483147657558083272749	6859626122869785205656495255660364148520504705373
92556464678586770227765598787766116973846169818867	94918900237309524404209120007751803054140273336681
57240566776997100138302805749442935975264532647962	18290505272215216412290278511923717224758777172627
121402626358407684914799739991408483390019064165	343786199236328442031052679041358924412386457998
84537397952498143031634548324542060751624415910815	5436125381019389117728609117885846785845189600891
29771748430876992326644993602679851605293792129199	88941514575894766546199501884293734966745715236656
20393975903112835873275418059114883023686185899996	44690619600217297366680920772495988729399510625749
98435304003997164753800455447451825348198898877070	73304920141773002492741074832574995325258527602411
95896150435491035608091835360049131304549148708168	49761319201859808872712111777458462527044551734391
50082956041284231845040000158469339221475184649563	41646706161797004904000152310771837195259844874277
38696554406548333591178644204432281951295625769055	24479568637063319716570813968777558444943931744362
72417033527640684479529604268695611492931678843508	83055530734185020254391634440632767366028770631139
11124876435683448845113292184177281201720567394425	40463724961804769644815162622078015780234486251896
76944194401615589828949780944607078298441829645083	46899604864976221482204221387123150322486955656968
71106819480794386335669859914177335942910941777843	30566143777057121087139382937916643726921175402644
71300973761658468771992436040119569186622515705307	23239143192234180362176469740433483152728720624334
16500364774612532333634367556670448370875165607484	62933764216472283204354953636153089470931470461981
6305686501058925439707740375988327938543936575859	2554286149399390493369356946088620261606809566026
71455146235251867299509730234825211588261048889583	21357053118973303453831713771645884371485725552916
92412876768194404491639787907167815141247362373415	9996366491690943371828879570498233687446338221076
30533942474961784013352632282750363650469509469855	81792278370175431598090806096418172554845169406849
48288621558420290354004196527896027325951399105627	76902997303350176734052867242973635626097474997123
2518712643541801795312773225975318287529653616507	39172944312328315267726188473737168168514815823287
78277300533309651773498336012291646210991161955891	51718406187069857634352590505064624529141824994412
85973958806266940405838371617809977205221467749814	72992465215200687223642235252713869731751938114775
3495181218099845704420279110688671430673026391337	82070304511086126786295913368546642397469250932890
71528331760304014914146344811842819968140810452703	26495797158363218645960041842293784465117605254766
6997899895997585936077852224005001067614382884722	49514463144795977960898647451974582769156826283975
57371346553503750489158484371492963912992473594625	72597128427000833612300232799134519485066683356183
15701589997536861025548246601999720168339373095274	33205511608132024875246282802858557829914545579991
79031012134832135837311600073807890687961463095557	31098592290124288769567188624184575532457703633823
24520758265539399667223418471404603635462965951686	95775030691056500572737383125419680547316151845151
73414820121198141388071712487812132718208664716683	21948665914241330335748786366734776992873954952576
5986996113673325006661078961247746377959484003459	19147881901162621694930173583467207894587707158907
39880380747478692958930595390571172376627629078486	30733223501792375049620221785318463856931162796699
94194152380965522777439968379534121253585131486338	11077709228263984496272486091504182388369656562521
24737493130439849831059178582829583429963913874339	71080984615057121664565877538444956123111654799340
81649508559481925477606042749671560618429690232221	65671866335448897828663310111128718519269944760653
81894190514422390744121446407428610872879693643101	46199788915759203186004721647641483343445269520244
24231937539447021215574502249655561976823026045331	35112461972750693836269841592360385876850744921326
34982018905939816450069078756299014264690452893158	46577100866565785250559286127449148647488293004673
21278715514454559631414293680729062208783657781040	94804792829260569040021809239492551495690026358427
45603583218599963639530615045841223393031559931631	52210950312658424290503924612031365769744663200991
69752377645396331845215333199117529664820431661407	12638957468207722002015542867403711781557784766629
13951048819191181687955440030226798465128235294303	95459126851473867066142817631836567641614401210405
86709673916141053545305542101983325699053220869791	43396497636846423449713470951355298387162218172308
65073751910980060545903570090284433942757772103263	60430835491829422694736555185103573103507604747981
11871789615474672396690408006745128138373763075015	99783656130224767115670107353712013562946545668019
47556585054524234915440244481892606367432317885962	83819694171690360102587678825986154025770013349741
92747610757987338809236234261545618654108811735337	8730026168945262016383980191434135190265485347053
37683885908993199231453279012618797817027710084999	3237695941964846295278546599668190719056524920153
28646478952906199192451889797690505316965130639153	87113317274151159817609833837328775159673415703307
81573502483492584324350777537792845189724462770041	55198456066245696551585645252568012359005292932103
45042948291276418946352322813755230433199059071917	48168714781411670906106573423700381972405204175890
156238298096989586412893717546067396048189072767	40539723996685828264426423000145578129488910337581
66757275491706122193541516774796485769508456108897	39217478602535988592004198988508568669325627679325
44227335030826566212212195220200033928983246663400	18221691216538744125311888307398490834670941092969
30107143650548509999086967621104664548997628618719	69968101269745912351898226080658767144672152373151
81447128733616993844460710250942138996912422526317	7358095017855967816677982928168196334216517672669
40094146259493976413010353741904151128572808749358	19568724055563665440882298507236600999914079198255
4956673026856281527689770881468620439260475126336	65746050000855489522188873136595463315812285960531
65025896143782624438345948430099164416942868771207	69122069110736657581071323977998347684969546942116
38520990799421198490819545375400540431408564661347	20271608648378278415289084998408508188177227856204
26692453299795370040094032987148263445513488180735	47622624785744178727871043918586622974143149860639
86492455646241130419767370833159038230765550491081	88909361246270944330204338995773363193099136912556
91745354111870385869784588804009047105197781549581	52219072500814098799170487942586083839913023084230
42832601753188063461141785071583596067004688293584	80184481485701796109566515590954710056760084237791
96550341716199310701971716868443241378787221362367	63334219015078377436637597746875103572816193397205
14431596737437400449715316999331811440170259882215	42589813236791531959389317734572834265455123337732
80045286448520250366372456046953929072712270162824	59451714413677119389900005628007389520152264240465
24761686742362350714302415843654218750599480440887	84152248931830249031240551683021513249366529530322
94243806818738152405305653891966091065733158459701	75026615935680576173179271237065069911237458048021
59294422531351123719232070851906135182637144417144	16534339828793583068403135386122284459737632965167
63539734855806360871745747961614191190346882194588	66149679788299432574841501579487936321231544771433
56558876732647034947830900904030218577240210394929	30744998426094788846423599505313254804150521556015
57425513365536521898704768810151975466193822753767	73543741210369721570292482611120054701015487571290
13496260690791687731979413121649005100967820164973	46253588872701206396491608546517577521535023725824
37439761854339523429067483510855576868896049731639	40003757851310670457206846526960441581886253805664
3588410408433542632409309929041756309799343418121	76638004147024399942549091401962947976008283139391
11719708429311154557028641597911740661818985684634	69221627001458257728771506091919624662574636056151
69792837450428820463242295970427401236420338146837	89529757162019796279597211605447317249016098560553
58207864209672428321823699252406317645189988397186	84656136262769011134828191511225528789184074861993
31835266837692629017840498941913441222961927660872	78563327195505296770389304349474189480921922915739
72546861967697426620584177127323678176281464097559	52772617091095452152306069971649421166482170476125
47126530436369377755393213024818632030611438410834	59751296115906575080397507385027001815127716522585
95677227662736101690111113495505348849064774641311	46465188575996168986169917877917300249028811715896
96997882671371583750509515367184421109765628331874	41397257464379910552227354033012287382227700014393
90720968092299196145586795216384223134640855076337	73364140616813979081204922232861924598486789311303
47947245382804958021504150250766146095763582697803	19029071279226300596645804374256376373872813680510
96821354345025337819301126293199286323763470950019	97629581616220568385736067962303548240071862650462
1062373960045870565020349186747236423125288903408	66605625898151061916470498135917566799329647526547
59796701553047552330827738174276074632136250422670	10474677725191233597065188636014252840480597981587
89629016390746971489611599733604507393104870873323	35861130005514837744407945861687620225610556503051
74139122174177088704106491818166080915291505567175	31362647967055170577058265612796069311229310050366
20602130172973725624256286788529589549918765874185	27119542575773652838757596002576968909881537196276
98816688968476977131426613642344392399483491587510	79721918699043156449076747814899005027124120767109
35100439530892023813479399998151058151276981549537	55963855205658665808491696897471659749366179209274
44248381085923463715013870264794605804000117957203	78484949563464044508690732732932334028938033650981
29406856876963140574619073985912596715051623744038	8709572011436666762767252871111259278809707178033
36947020751771033137485928436487270515147528943650	38073819705065683518685545566412643747900974495427
10481942594273738980821279525723975523839772577603	72684196386636028303059950626549262462654951225379
6160672069250126072622470501278845898355567423181	22187030140087234865756591972955180561885329616320
59053013264930945807714103164580285188427518983439	48689725867836378715573305111150921655370106709119
51972959513748998761085915568788259673782768676329	75369215495017479155177118106563822373101809939639
37140910430976062894795036983500130845336600110069	54589489375025085185817295710128848021238748449408
19194108022345918124704209274125873305071741544273	93311822207122716193901494874427536413405735978482
1252349627562665144747014313416981590604776038075	59918467681794426263157286100319420657807085860303
18153442154353095073266529765542620967627250558155	69295590300727753626063284796044003667360496380236
1123518878151702656598441960661297856915896204691	80584717571283891063055986536243423643468464150157
68343640681242491044205202776419388379522579056125	83737864185220694043532746917854716788896807549546
78298304589714922638447593405492778032991638039857	27571494868762149523990616288847110827992728639828
37519831568997299938353971493593702138306193737839	91124444543216169863270492667554909147323564514613
8177190367173730134683597434868778746423227494570	76524021484010799107161278725570423074615922485157
9857440559458527296042540689671386473356777809313	78609865085872331547813321950198064119201884145668
45062777810117813041503585536188630573592698970631	39743895797629628204429377113593464855954992541288
9718753973924278424577553141885806955298056541453	7715018517958789395379827840972333215314210098890
69319550023541103745788224563977789697593643438611	66661121532473000632557295437347253132674139249310
77664585277515881496214202177855662862997826887015	53348051805321721292711512647665650181364060237086
74396587689581264028773273908091398090929821282060	81983487517180799356419829702122076291890961113451
8546178560105613091492709574490801688370236878565	97601681417325410622141705088148561192075481944881
42008216104888135401919306637006538945774371149395	98136901764571597059325406245823551831631835388169
95063102229389579953386374084491357108085481721221	91256880959258042868913837009449870121542868555247
13411539481603831387955511845873331845823648907929	44140464564483694141308979069125532549848599672000
90342656870878982906469700165040949729864005897794	74338491588033129427621607989473704024310817842345
44606764136394446005843154989792896634223151647858	39353071497378742387425160469170752885910701951783
5626493832448803643454086957051180628718178629059	18551168535039244049456105572564482974872367663684
44685860483816108745374033877829205543805425816356	89459932553537519600918118757526027704805278219519
7484972321315909953277424134634542487433911067618	16878345686820531840537905002022650873876227798125
2200161159272912278396394485850629725778256332731	89198346316925845164161970723846002552552522601119
61918316485309760564539847465772241634266762438195	84360346539949368435815876252017907866121905732397
47145260750535813146731791213949540022069383810700	51694920194147705516530108861727515028691136963047
62765779260491254365584667558134993099140673894946	98645447808358408100463172582101456295969292482337
46708410256594858696931219282319571284411660899312	75485068989690913132531265964807835828515915056087
97895927649265208323672319601152928023545913720570	73716056691304920256971242603707002478788117606811
27410400593939667908048672952069469945337328758530	59722867489270486630816673865980534052608455277113
47165475247812274787362695838649746273614387707654	32687313088931658599971805853481513701958873882197
2614797584741129898536167902849589062706379035570	73916284722051408913590063961586430582469095229873
28516479368746481946427872245550450157350801840764	82820866359237284242654407546824707266754214943567
52756714141233883563117196251361416986172122755128	92323335214735881662012272527080041068613537786349
77559196558004882540393182303322902308275654761309	3808501222328244776407938449890658936960815548785
38459340325933360560347685570827727113532823317539	20848552833666290014889177230523327451412332615929
83022453474339887525181270988420434140233723359841	40084227949642979300056567419387222684849419204312
39117945500859066366227669891143413345452413202034	58960252505220208420800056798925981001830539832205
4258747262340725594757474463212963430029465920512	71110133780948802931821617615631174221496045292327
76612751198023323318856942035023728390274381263812	66439647562246530981827905306939854285962294834063
89026424368143086404811729527180768924611553238751	5400208520276395906628681664130348680866313726527
36058874485016114160368176018098566246409018257843	61236998085885373937160011747745531670979721998474
74267296962244513310946116605573495019029901719137	93284967655536248124288228336425133182051238731857
44168996497202360549777147351196145536565956681943	15321819027703357724184258175399176671317804939742
15232563445051384798351713288533553719253450970411	40927058358285870305227744534373603492153120199806
72230402884275619899529810003989738638422408133077	80213687117892887998207333938810913575883069535075
30428544033190727728046143125441803641033253955069	96174889282065848541021001843452812585982789389602
61574270870004948668442799305676688884709496382002	10704145480578357742191552092052133774189662576403
83064269705444116393161654925538491602419830372112	18594425860136049656524035288664407432273932243943
62788293526597661411239900244177133697305078876997	4445372532963791157619620145049927805981233756493
9238919755046231610437273066111894284583257414955	49164486024028510074024872054504327816116286578034
23347532878571057424775271531053347201802930572928	33682761906887862911050687115944500962375900070681
69641736319968701494199674398516504516307374450833	27812015677940832981576854358510920984382662126980
23031533405113565132012023660897644659835618876583	76527498866929570454342504268478510137610740358466
50154973457858104408951493238303605677317309648015	33060662774715064843966587130928051589602743187264
71667632274340815544271852115892489788320873972807	24088730765523181709549669474188169971554916166819
84095356053007146152650631291957941033340115821975	61195197060386080326588724497688421397747335322874
89090874302596594926650346721329373433570588112739	17364169744683450308763048479813013467064125831044
19241284986995131100093328530552883740395952105489	88366586524722922269896664593761696044222802274137
41674128956986391893828491140193623643316860401626	31721563421365601920903680960971830868495710131805
37637986265858122553879943600516572189345265108065	37709999746280533449512067211672007230730952196241
47044188970111930887456558898381050238035174219740	93733752365417413433259918513676712123062667110709
323911761682388290656164415269801560533125815509	83669824613364598815969677584526297618698972312913
32745945319851097713410116947800036295168816665471	30961105202027559115879998765775010570659488148122
99392217362362599954704309641316015130914744352327	19920353754700002898642392236172995657229939099307
37409947806433711478929457279752098128699966582993	85811969345423555375407593553323819164542823966569
44345072453658686207885515077588921935159495774675	83745195215176682320422687501565966672070839122316
96575307180547652034697623140039204850409009927625	11609672286752293341397967587807657457043476469132
86964750476584109787294495029133890424445894262137	86668641015361437438502645507435563395350746625731
77389267083512401648190204719861492142141964338619	64846728548377664068626922476695436922815285210379
3334864523346431854482524590108383906104608727315	75420217206991070034700090104764429654292060614803
26158454347306346905721966131154212401954384426749	28825631273508847263128952551300266884883170189134
38251058707969144499213423472343517140651192835984	13326140068649156790055559618143687418976405555011
89549083866838204019040131146874824716347112747967	39512206409768769802664843828702908583899435519977
48109756540630735905837659998522157866003667841689	90680322766672227222954518392793880299336433969813
91219658272136086340060375463232673589452953177449	364112082277964782776209677339725473171471458120
15228246345646717706886331216636586724248619691699	60306737944507783577338974821346720878182620853139
21549505194103967716714752048826879981637525363397	13565863707777344463169510956031949474253091958458
13181886663742240552329191671210735633575124337077	97621201715660779949532216316256504706207101616539
40225301711906846927198210501141983862065060731949	85194082825275612599436017767198346037193531915771
24229595135971595962045110779470994906982421011631	35922558152225774446894318712753446732118391938833
30490898920718460793475892969092321633157608487149	37014963699479410089692108286034204562516197661764
64094619002862319604410444077033038417137167427871	94509129591853055329671175939499754656089336135386
11181316138443373378467911388828517879616602888754	23586249954835852662022969232689285103317439195529
90713698281451006167670510235554049124661071259019	302552906586678148598910620396788581854259096236
22697174233721198932475413760849410522519193230541	27457248241545509853349989163896811069391801493605
1715347781239057051024139711717299304223855988736	39263030288373169844008318634154272424028058528525
79453003171211631660538681548915694530425721499020	84788542566652896365253651348142160267187835564871
50269828271388238977269354894343298714213741592577	32599506111365651845110734592339532630542344266510
80906699060568057380606431444288709951712742792971	36459506341344824400120048533460195021330880674623
5755401552969445819329059150105364882540133568068	206975043601683877455566074607873365463287930259
32530624859731189445093299255167464103238189706860	90726002242111968381587690371588300795831278974067
89906321413386621454061818748621810561476792334993	16201492803046805718256558393511102677863053772270
13452276996853313836211125248862075161186171930351	19569266438499310737331299850899283039694187546853
30467886019674355292902136898104648331443481338286	45056513962094105415754942603307095947067161382451
